Row ID;Order ID;Order Date;Customer ID;Customer Name;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
4314;CA-2011-123127;08/09/2023;SP-20620;Stefania Perrino;United States;Long Beach;New York;11561;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;16,78;2;0;4,195
4850;CA-2011-107818;08/09/2023;MC-17275;Marc Crier;United States;Pasco;Washington;99301;West;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;5,88;2;0;2,646
4851;CA-2011-107818;08/09/2023;MC-17275;Marc Crier;United States;Pasco;Washington;99301;West;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;975,92;5;0,2;121,99
4852;CA-2011-107818;08/09/2023;MC-17275;Marc Crier;United States;Pasco;Washington;99301;West;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;303,84;8;0;91,152
4853;CA-2011-107818;08/09/2023;MC-17275;Marc Crier;United States;Pasco;Washington;99301;West;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;485,88;6;0;19,4352
5290;CA-2011-146283;08/09/2023;KT-16465;Kean Takahito;United States;Houston;Texas;77036;Central;OFF-PA-10002259;Office Supplies;Paper;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";17,904;2;0,2;6,2664
5291;CA-2011-146283;08/09/2023;KT-16465;Kean Takahito;United States;Houston;Texas;77036;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;966,7;5;0,3;-13,81
5292;CA-2011-146283;08/09/2023;KT-16465;Kean Takahito;United States;Houston;Texas;77036;Central;OFF-PA-10000482;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;182,112;6;0,2;61,4628
8707;CA-2011-146815;08/09/2023;PP-18955;Paul Prost;United States;New York City;New York;10009;East;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;172,764;2;0,1;13,4372
8708;CA-2011-146815;08/09/2023;PP-18955;Paul Prost;United States;New York City;New York;10009;East;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;3,52;2;0;1,6896
9450;CA-2011-140032;08/09/2023;TS-21340;Toby Swindell;United States;San Francisco;California;94109;West;OFF-BI-10000822;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";8,608;2;0,2;3,0128
898;CA-2011-144407;09/09/2023;MS-17365;Maribeth Schnelling;United States;Detroit;Michigan;48227;Central;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;103,6;7;0;51,8
2671;CA-2011-126403;09/09/2023;RR-19525;Rick Reed;United States;Lowell;Massachusetts;1852;East;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;166,44;3;0;79,8912
2672;CA-2011-126403;09/09/2023;RR-19525;Rick Reed;United States;Lowell;Massachusetts;1852;East;FUR-CH-10003761;Furniture;Chairs;Global Italian Leather Office Chair;785,88;6;0;212,1876
2673;CA-2011-126403;09/09/2023;RR-19525;Rick Reed;United States;Lowell;Massachusetts;1852;East;OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;26,2;2;0;12,838
2674;CA-2011-126403;09/09/2023;RR-19525;Rick Reed;United States;Lowell;Massachusetts;1852;East;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1325,85;5;0;238,653
3597;CA-2011-102869;09/09/2023;LC-17140;Logan Currie;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10000788;Office Supplies;Paper;Xerox 210;15,552;3;0,2;5,4432
3598;CA-2011-102869;09/09/2023;LC-17140;Logan Currie;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10002134;Technology;Accessories;Rosewill 107 Normal Keys USB Wired Standard Keyboard;64,704;6;0,2;-4,8528
3599;CA-2011-102869;09/09/2023;LC-17140;Logan Currie;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10002456;Furniture;Furnishings;Master Caster Door Stop, Large Neon Orange;17,472;3;0,2;5,0232
3600;CA-2011-102869;09/09/2023;LC-17140;Logan Currie;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;135,516;1;0,4;-31,6204
7647;US-2011-115196;09/09/2023;DL-12925;Daniel Lacy;United States;Greenville;North Carolina;27834;South;TEC-MA-10002073;Technology;Machines;3D Systems Cube Printer, 2nd Generation, White;1299,99;2;0,5;-571,9956
8017;US-2011-131870;09/09/2023;NF-18595;Nicole Fjeld;United States;Lancaster;Ohio;43130;East;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;60,672;6;0,2;12,8928
8018;US-2011-131870;09/09/2023;NF-18595;Nicole Fjeld;United States;Lancaster;Ohio;43130;East;OFF-AR-10000634;Office Supplies;Art;Newell 320;30,816;9;0,2;2,6964
8381;CA-2011-103527;09/09/2023;CC-12220;Chris Cortes;United States;Chicago;Illinois;60653;Central;OFF-PA-10001622;Office Supplies;Paper;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";10,896;3;0,2;3,405
5854;US-2011-138835;10/09/2023;DA-13450;Dianna Arnett;United States;Virginia Beach;Virginia;23464;South;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;9,64;2;0;4,7236
7525;CA-2011-125731;10/09/2023;CL-12565;Clay Ludtke;United States;Gresham;Oregon;97030;West;OFF-EN-10003072;Office Supplies;Envelopes;Peel & Seel Envelopes;21,728;7;0,2;7,6048
7526;CA-2011-125731;10/09/2023;CL-12565;Clay Ludtke;United States;Gresham;Oregon;97030;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;1487,04;5;0,2;148,704
7982;CA-2011-113383;10/09/2023;SF-20065;Sandra Flanagan;United States;Clifton;New Jersey;7011;East;OFF-AP-10004532;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;81,92;4;0;22,1184
7983;CA-2011-113383;10/09/2023;SF-20065;Sandra Flanagan;United States;Clifton;New Jersey;7011;East;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";254,9;5;0;76,47
6312;CA-2011-112837;11/09/2023;LW-17125;Liz Willingham;United States;Oxnard;California;93030;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;127,95;3;0;21,7515
428;CA-2011-101476;12/09/2023;SD-20485;Shirley Daniels;United States;New Rochelle;New York;10801;East;TEC-MA-10000029;Technology;Machines;Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner;69,99;1;0;30,0957
705;CA-2011-138527;12/09/2023;BN-11470;Brad Norvell;United States;Cary;North Carolina;27511;South;OFF-PA-10001800;Office Supplies;Paper;Xerox 220;10,368;2;0,2;3,6288
706;CA-2011-138527;12/09/2023;BN-11470;Brad Norvell;United States;Cary;North Carolina;27511;South;OFF-AP-10001469;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;166,84;5;0,2;18,7695
707;CA-2011-138527;12/09/2023;BN-11470;Brad Norvell;United States;Cary;North Carolina;27511;South;TEC-AC-10002399;Technology;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;15,216;1;0,2;2,2824
3161;US-2011-150924;12/09/2023;PT-19090;Pete Takahito;United States;Houston;Texas;77070;Central;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;5,18;5;0,8;-8,029
3285;CA-2011-103702;12/09/2023;AF-10885;Art Foster;United States;Fairfield;Ohio;45014;East;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;63,924;7;0,7;-46,8776
5449;US-2011-119081;12/09/2023;TA-21385;Tom Ashbrook;United States;Olathe;Kansas;66062;Central;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;357,93;3;0;7,1586
5450;US-2011-119081;12/09/2023;TA-21385;Tom Ashbrook;United States;Olathe;Kansas;66062;Central;TEC-AC-10001542;Technology;Accessories;SanDisk Cruzer 16 GB USB Flash Drive;57,4;5;0;10,906
5451;US-2011-119081;12/09/2023;TA-21385;Tom Ashbrook;United States;Olathe;Kansas;66062;Central;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;331,96;2;0;149,382
5452;US-2011-119081;12/09/2023;TA-21385;Tom Ashbrook;United States;Olathe;Kansas;66062;Central;FUR-FU-10003464;Furniture;Furnishings;"Seth Thomas 8 1/2"" Cubicle Clock";40,56;2;0;12,9792
9426;CA-2011-116246;12/09/2023;LW-17215;Luke Weiss;United States;New York City;New York;10035;East;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;3785,292;6;0,1;420,588
231;US-2011-156216;13/09/2023;EA-14035;Erin Ashbrook;United States;Charlotte;North Carolina;28205;South;OFF-BI-10001679;Office Supplies;Binders;GBC Instant Index System for Binding Systems;18,648;7;0,7;-12,432
926;CA-2011-132962;13/09/2023;JM-15535;Jessica Myrick;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10003543;Office Supplies;Paper;Xerox 1985;15,552;3;0,2;5,4432
927;CA-2011-132962;13/09/2023;JM-15535;Jessica Myrick;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;252;5;0,2;53,55
2479;CA-2011-145212;13/09/2023;DC-12850;Dan Campbell;United States;New York City;New York;10011;East;OFF-AR-10002833;Office Supplies;Art;Newell 322;5,46;3;0;1,4742
3699;CA-2011-140039;13/09/2023;ON-18715;Odella Nelson;United States;Tempe;Arizona;85281;West;OFF-ST-10001034;Office Supplies;Storage;Eldon File Chest Portable File;79,4;5;0,2;5,955
5278;CA-2011-113859;13/09/2023;BC-11125;Becky Castell;United States;Odessa;Texas;79762;Central;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;340,116;6;0,3;-9,7176
6910;CA-2011-126277;13/09/2023;LH-16900;Lena Hernandez;United States;Columbus;Ohio;43229;East;OFF-BI-10004022;Office Supplies;Binders;Acco Suede Grain Vinyl Round Ring Binder;2,502;3;0,7;-2,0016
8651;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;OFF-FA-10000840;Office Supplies;Fasteners;OIC Thumb-Tacks;5,7;5;0;2,679
8652;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;14,19;3;0;5,5341
8653;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;OFF-SU-10001574;Office Supplies;Supplies;Acme Value Line Scissors;7,3;2;0;2,19
8654;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;199,98;2;0;75,9924
8655;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;144,96;4;0;60,8832
8656;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;TEC-AC-10000865;Technology;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;118;2;0;20,06
8657;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;48,94;1;0;24,47
8658;CA-2011-142769;13/09/2023;RP-19390;Resi Pölking;United States;Seattle;Washington;98103;West;OFF-AP-10004785;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22,66;2;0;9,7438
175;US-2011-100853;14/09/2023;JB-15400;Jennifer Braxton;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52,448;2;0,8;-131,12
176;US-2011-100853;14/09/2023;JB-15400;Jennifer Braxton;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20,16;4;0,2;6,552
492;CA-2011-113362;14/09/2023;AJ-10960;Astrea Jones;United States;Rochester;New York;14609;East;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;449,15;5;0;8,983
493;CA-2011-113362;14/09/2023;AJ-10960;Astrea Jones;United States;Rochester;New York;14609;East;OFF-EN-10003845;Office Supplies;Envelopes;Colored Envelopes;11,07;3;0;5,0922
562;CA-2011-145576;14/09/2023;CA-12775;Cynthia Arntzen;United States;Tampa;Florida;33614;South;OFF-AP-10003914;Office Supplies;Appliances;Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts;13;5;0,2;1,3
563;CA-2011-145576;14/09/2023;CA-12775;Cynthia Arntzen;United States;Tampa;Florida;33614;South;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;13,128;3;0,2;3,7743
3623;CA-2011-159184;14/09/2023;JC-15775;John Castell;United States;Macon;Georgia;31204;South;FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";142,4;5;0;52,688
3624;CA-2011-159184;14/09/2023;JC-15775;John Castell;United States;Macon;Georgia;31204;South;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;7,16;2;0;3,4368
5125;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;464,292;9;0,4;-108,3348
5126;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;OFF-EN-10001099;Office Supplies;Envelopes;Staple envelope;68,46;7;0;31,4916
5127;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;TEC-MA-10003979;Technology;Machines;Ativa V4110MDD Micro-Cut Shredder;2799,96;4;0;1371,9804
5128;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;601,3;2;0;198,429
5129;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;16,99;1;0;4,4174
5130;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;TEC-PH-10000526;Technology;Phones;Vtech CS6719;287,97;3;0;80,6316
5131;CA-2011-160766;14/09/2023;DM-13015;Darrin Martin;United States;New York City;New York;10009;East;OFF-PA-10000213;Office Supplies;Paper;Xerox 198;44,82;9;0;21,0654
8433;US-2011-127635;14/09/2023;SC-20260;Scott Cohen;United States;Corpus Christi;Texas;78415;Central;OFF-FA-10000053;Office Supplies;Fasteners;Revere Boxed Rubber Bands by Revere;6,048;4;0,2;-1,3608
8434;US-2011-127635;14/09/2023;SC-20260;Scott Cohen;United States;Corpus Christi;Texas;78415;Central;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;6,848;2;0,2;2,14
8435;US-2011-127635;14/09/2023;SC-20260;Scott Cohen;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;9,96;5;0,6;-6,723
8436;US-2011-127635;14/09/2023;SC-20260;Scott Cohen;United States;Corpus Christi;Texas;78415;Central;OFF-BI-10001721;Office Supplies;Binders;Trimflex Flexible Post Binders;8,552;2;0,8;-13,6832
6491;CA-2011-149594;15/09/2023;MF-18250;Monica Federle;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";103,936;4;0,2;16,8896
7469;CA-2011-138100;15/09/2023;AA-10315;Alex Avila;United States;New York City;New York;10011;East;OFF-PA-10000349;Office Supplies;Paper;Easy-staple paper;14,94;3;0;7,0218
7470;CA-2011-138100;15/09/2023;AA-10315;Alex Avila;United States;New York City;New York;10011;East;FUR-FU-10002456;Furniture;Furnishings;Master Caster Door Stop, Large Neon Orange;14,56;2;0;6,2608
6295;CA-2011-141152;16/09/2023;RF-19345;Randy Ferguson;United States;New York City;New York;10024;East;OFF-BI-10002931;Office Supplies;Binders;"Avery Trapezoid Extra Heavy Duty 4"" Binders";33,552;1;0,2;12,582
879;US-2011-158638;17/09/2023;AG-10765;Anthony Garverick;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003712;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";5,892;4;0,7;-4,1244
3282;US-2011-117170;17/09/2023;KT-16465;Kean Takahito;United States;Raleigh;North Carolina;27604;South;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;47,984;2;0,2;13,1956
3283;US-2011-117170;17/09/2023;KT-16465;Kean Takahito;United States;Raleigh;North Carolina;27604;South;OFF-PA-10000682;Office Supplies;Paper;Xerox 1924;4,624;1;0,2;1,6762
3925;CA-2011-103940;17/09/2023;BN-11515;Bradley Nguyen;United States;Seattle;Washington;98103;West;OFF-ST-10004963;Office Supplies;Storage;Eldon Gobal File Keepers;30,28;2;0;1,2112
3926;CA-2011-103940;17/09/2023;BN-11515;Bradley Nguyen;United States;Seattle;Washington;98103;West;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;57,93;3;0;16,2204
3927;CA-2011-103940;17/09/2023;BN-11515;Bradley Nguyen;United States;Seattle;Washington;98103;West;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";35,34;2;0;13,4292
3928;CA-2011-103940;17/09/2023;BN-11515;Bradley Nguyen;United States;Seattle;Washington;98103;West;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;137,24;5;0,2;46,3185
4764;CA-2011-112851;17/09/2023;NR-18550;Nick Radford;United States;Chula Vista;California;91911;West;OFF-EN-10001453;Office Supplies;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";182,94;3;0;85,9818
7598;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;OFF-AR-10001473;Office Supplies;Art;Newell 313;5,248;2;0,2;0,4592
7599;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;OFF-AR-10000411;Office Supplies;Art;Boston 16701 Slimline Battery Pencil Sharpener;38,256;3;0,2;4,782
7600;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;OFF-PA-10000246;Office Supplies;Paper;Riverleaf Stik-Withit Designer Note Cubes;40,24;5;0,2;13,078
7601;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;TEC-MA-10004086;Technology;Machines;Plantronics Single Ear Headset;29,925;5;0,7;-21,945
7602;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;OFF-PA-10003039;Office Supplies;Paper;Xerox 1960;148,704;6;0,2;46,47
7603;CA-2011-131947;17/09/2023;JA-15970;Joseph Airdo;United States;Springfield;Oregon;97477;West;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;55,92;10;0,2;16,776
263;US-2011-106992;19/09/2023;SB-20290;Sean Braxton;United States;Houston;Texas;77036;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059,982;3;0,4;-509,997
264;US-2011-106992;19/09/2023;SB-20290;Sean Braxton;United States;Houston;Texas;77036;Central;TEC-MA-10003353;Technology;Machines;Xerox WorkCentre 6505DN Laser Multifunction Printer;2519,958;7;0,4;-251,9958
323;CA-2011-156601;19/09/2023;FA-14230;Frank Atkinson;United States;Long Beach;California;90805;West;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;7,16;2;0;3,58
4128;CA-2011-127299;19/09/2023;JL-15835;John Lee;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;67,344;6;0,2;7,5762
4129;CA-2011-127299;19/09/2023;JL-15835;John Lee;United States;Charlotte;North Carolina;28205;South;TEC-MA-10001127;Technology;Machines;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";2624,985;3;0,5;-944,9946
4251;CA-2011-168130;19/09/2023;BS-11365;Bill Shonely;United States;New York City;New York;10011;East;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;887,103;7;0,1;177,4206
7378;CA-2011-132787;19/09/2023;MC-18130;Mike Caudle;United States;Seattle;Washington;98115;West;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;92,52;6;0;24,9804
8575;CA-2011-159849;19/09/2023;JK-15640;Jim Kriz;United States;San Francisco;California;94110;West;OFF-FA-10000053;Office Supplies;Fasteners;Revere Boxed Rubber Bands by Revere;5,67;3;0;0,1134
9041;CA-2011-138177;19/09/2023;ND-18460;Neil Ducich;United States;Chandler;Arizona;85224;West;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;73,915;1;0,5;-45,8273
126;US-2011-134614;20/09/2023;PF-19165;Philip Fox;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;617,7;6;0,5;-407,682
794;CA-2011-156433;20/09/2023;ES-14020;Erica Smith;United States;San Francisco;California;94110;West;OFF-LA-10001569;Office Supplies;Labels;Avery 499;9,96;2;0;4,5816
795;CA-2011-156433;20/09/2023;ES-14020;Erica Smith;United States;San Francisco;California;94110;West;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;21,72;4;0;10,6428
2218;CA-2011-151953;20/09/2023;DB-13555;Dorothy Badders;United States;Jacksonville;Florida;32216;South;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;2,816;2;0,2;0,9856
4241;CA-2011-133704;20/09/2023;MA-17995;Michelle Arnett;United States;Los Angeles;California;90004;West;OFF-AP-10001366;Office Supplies;Appliances;Staple holder;43,92;4;0;11,8584
4242;CA-2011-133704;20/09/2023;MA-17995;Michelle Arnett;United States;Los Angeles;California;90004;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;20,232;3;0,2;6,5754
5237;CA-2011-166744;20/09/2023;DN-13690;Duane Noonan;United States;Columbia;Maryland;21044;East;FUR-FU-10004952;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;164,22;3;0;50,9082
5238;CA-2011-166744;20/09/2023;DN-13690;Duane Noonan;United States;Columbia;Maryland;21044;East;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;362,94;3;0;36,294
5239;CA-2011-166744;20/09/2023;DN-13690;Duane Noonan;United States;Columbia;Maryland;21044;East;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;59,98;2;0;26,3912
8867;CA-2011-120411;20/09/2023;SB-20185;Sarah Brown;United States;Chicago;Illinois;60653;Central;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;493,43;5;0,3;-70,49
8868;CA-2011-120411;20/09/2023;SB-20185;Sarah Brown;United States;Chicago;Illinois;60653;Central;TEC-PH-10002185;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;11,12;2;0,2;3,475
8956;CA-2011-126480;20/09/2023;HG-14965;Henry Goldwyn;United States;San Diego;California;92024;West;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;8,56;2;0;3,852
9394;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;TEC-PH-10003484;Technology;Phones;Ooma Telo VoIP Home Phone System;629,95;5;0;157,4875
9395;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;631,782;2;0,1;140,396
9396;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;801,568;2;0,2;-10,0196
9397;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;OFF-LA-10002762;Office Supplies;Labels;Avery 485;75,18;6;0;35,3346
9398;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;OFF-AP-10003842;Office Supplies;Appliances;Euro-Pro Shark Turbo Vacuum;30,98;1;0;8,0548
9399;CA-2011-125997;20/09/2023;MW-18220;Mitch Webber;United States;New York City;New York;10011;East;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;1349,91;9;0;661,4559
392;US-2011-135972;21/09/2023;JG-15115;Jack Garza;United States;Des Moines;Washington;98198;West;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;246,384;2;0,2;27,7182
393;US-2011-135972;21/09/2023;JG-15115;Jack Garza;United States;Des Moines;Washington;98198;West;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;1799,97;3;0;701,9883
2791;CA-2011-125514;21/09/2023;BM-11650;Brian Moss;United States;Omaha;Nebraska;68104;Central;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;25,96;2;0;7,5284
2792;CA-2011-125514;21/09/2023;BM-11650;Brian Moss;United States;Omaha;Nebraska;68104;Central;OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;36,27;3;0;10,881
2793;CA-2011-125514;21/09/2023;BM-11650;Brian Moss;United States;Omaha;Nebraska;68104;Central;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;6,48;1;0;3,1104
3162;CA-2011-153969;21/09/2023;HF-14995;Herbert Flentye;United States;San Francisco;California;94109;West;OFF-EN-10001539;Office Supplies;Envelopes;Staple envelope;15,56;2;0;7,3132
3163;CA-2011-153969;21/09/2023;HF-14995;Herbert Flentye;United States;San Francisco;California;94109;West;OFF-EN-10004483;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;78,35;5;0;36,8245
3164;CA-2011-153969;21/09/2023;HF-14995;Herbert Flentye;United States;San Francisco;California;94109;West;OFF-AR-10001615;Office Supplies;Art;Newell 34;59,52;3;0;15,4752
3165;CA-2011-153969;21/09/2023;HF-14995;Herbert Flentye;United States;San Francisco;California;94109;West;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;38,52;9;0;17,334
3166;CA-2011-153969;21/09/2023;HF-14995;Herbert Flentye;United States;San Francisco;California;94109;West;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;239,984;2;0,2;23,9984
